NO,Tahun,NAMA_BANK,NAMA_SKEMA,NAMA_SEKTOR,BULAN,NAMA_PROVINSI,NAMA_WILAYAH,JML_DEBITUR, JML_PENYALURAN , JML_OUTSTANDING ,
5036,2024,Bank Mandiri,MIKRO,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",10,Maluku,Kab. Maluku Tengah,1," 80,000,000.00 "," 41,794,310.00 ",
5037,2024,Bank Mandiri,MIKRO,"REAL ESTATE, USAHA PERSEWAAN, DAN JASA PERUSAHAAN",10,Maluku,Kota Ambon,4," 200,000,000.00 "," 96,767,885.00 ",
5038,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",1,Maluku,Kab. Buru,2," 120,000,000.00 "," 23,556,043.00 ",
5039,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",1,Maluku,Kab. Kepulauan Tanimbar,1," 100,000,000.00 "," 51,432,673.00 ",
5040,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",1,Maluku,Kab. Maluku Tengah,4," 350,000,000.00 "," 95,375,607.00 ",
5041,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",1,Maluku,Kota Ambon,5," 250,000,000.00 "," 35,023,049.00 ",
5042,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",2,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 "," 25,870,632.00 ",
5043,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",2,Maluku,Kab. Seram Bagian Barat,3," 165,000,000.00 "," 32,926,048.00 ",
5044,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",2,Maluku,Kota Ambon,4," 250,000,000.00 ", -   ,
5045,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",3,Maluku,Kab. Buru,2," 100,000,000.00 "," 36,779,695.00 ",
5046,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",3,Maluku,Kab. Kepulauan Tanimbar,1," 100,000,000.00 ", -   ,
5047,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",3,Maluku,Kab. Maluku Barat Daya,1," 50,000,000.00 ", -   ,
5048,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",3,Maluku,Kab. Seram Bagian Barat,1," 50,000,000.00 ", -   ,
5049,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",3,Maluku,Kota Ambon,1," 75,000,000.00 "," 16,035,250.00 ",
5050,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",4,Maluku,Kab. Buru,1," 70,000,000.00 "," 28,975,881.00 ",
5051,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",4,Maluku,Kab. Maluku Barat Daya,1," 50,000,000.00 "," 19,282,384.00 ",
5052,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",4,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 "," 38,198,239.00 ",
5053,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",4,Maluku,Kota Ambon,4," 270,000,000.00 "," 30,913,368.00 ",
5054,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",5,Maluku,Kab. Buru,1," 60,000,000.00 "," 7,898,584.00 ",
5055,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",5,Maluku,Kab. Maluku Tengah,3," 230,000,000.00 "," 52,462,017.00 ",
5056,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",6,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 "," 8,754,409.00 ",
5057,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",6,Maluku,Kab. Maluku Tengah,3," 220,000,000.00 "," 64,102,196.00 ",
5058,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",6,Maluku,Kota Ambon,3," 270,000,000.00 "," 121,591,748.00 ",
5059,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",7,Maluku,Kab. Kepulauan Tanimbar,1," 100,000,000.00 "," 46,804,031.00 ",
5060,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",7,Maluku,Kab. Maluku Tengah,4," 275,000,000.00 "," 108,552,601.00 ",
5061,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",7,Maluku,Kab. Maluku Tenggara,1," 30,000,000.00 "," 14,000,110.00 ",
5062,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",7,Maluku,Kab. Seram Bagian Barat,1," 50,000,000.00 "," 10,212,398.00 ",
5063,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",7,Maluku,Kota Ambon,2," 55,000,000.00 "," 11,719,262.00 ",
5064,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",8,Maluku,Kab. Kepulauan Tanimbar,2," 65,000,000.00 "," 37,397,164.00 ",
5065,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",8,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 "," 52,297,864.00 ",
5066,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",8,Maluku,Kota Ambon,8," 625,000,000.00 "," 215,144,867.00 ",
5067,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",9,Maluku,Kab. Kepulauan Tanimbar,1," 35,000,000.00 "," 18,743,354.00 ",
5068,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",9,Maluku,Kab. Maluku Tengah,3," 220,000,000.00 "," 63,754,074.00 ",
5069,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",9,Maluku,Kota Ambon,4," 255,000,000.00 "," 52,614,979.00 ",
5070,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",10,Maluku,Kab. Maluku Tengah,4," 270,000,000.00 "," 130,742,031.00 ",
5071,2024,Bank Mandiri,MIKRO,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",10,Maluku,Kota Ambon,6," 270,000,000.00 "," 114,930,923.00 ",
5072,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tengah,1," 10,000,000.00 ", -   ,
5073,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Ambon,1," 10,000,000.00 ", -   ,
5074,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Seram Bagian Barat,1," 10,000,000.00 "," 1,288,402.00 ",
5075,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Ambon,1," 10,000,000.00 ", -   ,
5076,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Seram Bagian Barat,1," 10,000,000.00 ", -   ,
5077,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kota Ambon,3," 30,000,000.00 ", -   ,
5078,2024,Bank Mandiri,SUPERMI,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kota Ambon,1," 10,000,000.00 ", -   ,
5079,2024,Bank Nationalnobu,KECIL,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Ambon,1," 500,000,000.00 "," 433,831,271.00 ",
5080,2024,Bank Nationalnobu,KECIL,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Ambon,1," 150,000,000.00 "," 97,734,660.00 ",
5081,2024,Bank Nationalnobu,KECIL,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kota Ambon,1," 300,000,000.00 "," 171,375,034.00 ",
5082,2024,Bank Nationalnobu,KECIL,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Ambon,1," 390,000,000.00 "," 266,554,998.00 ",
5083,2024,Bank Nationalnobu,KECIL,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kota Ambon,1," 150,000,000.00 "," 107,260,260.00 ",
5084,2024,Bank Nationalnobu,KECIL,PERDAGANGAN BESAR DAN ECERAN,11,Maluku,Kab. Maluku Barat Daya,1," 350,000,000.00 "," 121,351,392.00 ",
5085,2024,Bank Nationalnobu,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",2,Maluku,Kota Ambon,1," 30,000,000.00 ", -   ,
5086,2024,Bank Nationalnobu,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kota Ambon,1," 50,000,000.00 "," 17,673,572.00 ",
5087,2024,Bank Nationalnobu,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kota Ambon,2," 90,000,000.00 "," 29,884,833.00 ",
5088,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Maluku Barat Daya,1," 15,000,000.00 "," 9,868,678.00 ",
5089,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kota Ambon,2," 104,000,000.00 "," 55,517,542.00 ",
5090,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Barat Daya,2," 130,000,000.00 "," 35,811,059.00 ",
5091,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Ambon,4," 165,000,000.00 "," 43,975,880.00 ",
5092,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Maluku Barat Daya,2," 145,000,000.00 "," 78,165,535.00 ",
5093,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Ambon,3," 60,000,000.00 "," 5,302,074.00 ",
5094,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Maluku Barat Daya,1," 55,000,000.00 "," 21,009,069.00 ",
5095,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Ambon,1," 100,000,000.00 "," 81,040,798.00 ",
5096,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Maluku Tengah,1," 50,000,000.00 "," 20,517,676.00 ",
5097,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Barat Daya,1," 80,000,000.00 "," 53,404,612.00 ",
5098,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Ambon,1," 100,000,000.00 "," 68,347,360.00 ",
5099,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Maluku Barat Daya,1," 85,000,000.00 "," 60,780,758.00 ",
5100,2024,Bank Nationalnobu,MIKRO,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kota Ambon,1," 98,000,000.00 "," 54,272,048.00 ",
5101,2024,Bank Negara Indonesia,KECIL,INDUSTRI PENGOLAHAN,5,Maluku,Kota Tual,1," 180,000,000.00 "," 74,509,408.00 ",
5102,2024,Bank Negara Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kab. Seram Bagian Barat,1," 150,000,000.00 "," 95,323,307.00 ",
5103,2024,Bank Negara Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",4,Maluku,Kota Ambon,1," 390,000,000.00 "," 256,330,610.00 ",
5104,2024,Bank Negara Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kota Ambon,1," 200,000,000.00 "," 99,668,381.00 ",
5105,2024,Bank Negara Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kota Ambon,1," 105,000,000.00 "," 58,148,614.00 ",
5106,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kab. Maluku Tengah,1," 300,000,000.00 ", -   ,
5107,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kota Ambon,2," 700,000,000.00 "," 447,743,141.00 ",
5108,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kota Ambon,1," 250,000,000.00 "," 164,314,494.00 ",
5109,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kota Tual,2," 450,000,000.00 "," 76,396,479.00 ",
5110,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kota Ambon,2," 650,000,000.00 "," 482,327,974.00 ",
5111,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kota Tual,1," 300,000,000.00 "," 141,111,540.00 ",
5112,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Seram Bagian Barat,1," 250,000,000.00 "," 158,130,697.00 ",
5113,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kab. Seram Bagian Barat,1," 500,000,000.00 "," 336,432,428.00 ",
5114,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,11,Maluku,Kota Ambon,1," 350,000,000.00 "," 261,221,822.00 ",
5115,2024,Bank Negara Indonesia,KECIL,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,11,Maluku,Kota Tual,1," 105,000,000.00 "," 60,651,567.00 ",
5116,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kota Tual,1," 250,000,000.00 ", -   ,
5117,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tengah,1," 105,000,000.00 "," 65,029,993.00 ",
5118,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Seram Bagian Barat,1," 500,000,000.00 ", -   ,
5119,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Seram Bagian Barat,2," 550,000,000.00 "," 325,592,376.00 ",
5120,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Ambon,1," 101,000,000.00 "," 54,019,009.00 ",
5121,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Seram Bagian Barat,1," 160,000,000.00 "," 61,117,190.00 ",
5122,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Tual,1," 150,000,000.00 "," 53,527,540.00 ",
5123,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kota Tual,1," 170,000,000.00 "," 98,769,843.00 ",
5124,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Tengah,1," 110,000,000.00 "," 48,243,963.00 ",
5125,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Tual,2," 450,000,000.00 "," 266,299,366.00 ",
5126,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Kepulauan Tanimbar,1," 250,000,000.00 "," 116,667,547.00 ",
5127,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Seram Bagian Barat,1," 105,000,000.00 "," 13,940,405.00 ",
5128,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Tual,1," 105,000,000.00 ", -   ,
5129,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Maluku Tengah,1," 500,000,000.00 "," 233,335,113.00 ",
5130,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kota Ambon,2," 1,000,000,000.00 "," 130,665,660.00 ",
5131,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kota Tual,1," 170,000,000.00 "," 89,445,466.00 ",
5132,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Maluku Tengah,1," 500,000,000.00 "," 336,432,428.00 ",
5133,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kab. Seram Bagian Barat,2," 305,000,000.00 "," 188,697,443.00 ",
5134,2024,Bank Negara Indonesia,KECIL,PERDAGANGAN BESAR DAN ECERAN,10,Maluku,Kota Tual,2," 350,000,000.00 "," 217,971,668.00 ",
5135,2024,Bank Negara Indonesia,KECIL,PERIKANAN,1,Maluku,Kota Ambon,1," 150,000,000.00 ", -   ,
5136,2024,Bank Negara Indonesia,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",8,Maluku,Kota Ambon,1," 150,000,000.00 "," 70,555,769.00 ",
5137,2024,Bank Negara Indonesia,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kota Tual,1," 25,000,000.00 "," 7,400,436.00 ",
5138,2024,Bank Negara Indonesia,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
5139,2024,Bank Negara Indonesia,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kota Ambon,1," 50,000,000.00 "," 7,063,870.00 ",
5140,2024,Bank Negara Indonesia,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kab. Maluku Tengah,1," 50,000,000.00 "," 23,333,510.00 ",
5141,2024,Bank Negara Indonesia,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kab. Maluku Tengah,1," 40,000,000.00 "," 18,666,800.00 ",
5142,2024,Bank Negara Indonesia,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kota Ambon,1," 50,000,000.00 "," 42,390,786.00 ",
5143,2024,Bank Negara Indonesia,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kota Tual,1," 100,000,000.00 "," 17,508,820.00 ",
5144,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
5145,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Maluku Tengah,2," 85,000,000.00 "," 10,360,624.00 ",
5146,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tengah,2," 130,000,000.00 "," 16,402,737.00 ",
5147,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Ambon,1," 50,000,000.00 "," 16,240,790.00 ",
5148,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Tual,1," 50,000,000.00 "," 16,240,790.00 ",
5149,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Kepulauan Tanimbar,2," 150,000,000.00 "," 17,842,511.00 ",
5150,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Maluku Tengah,1," 25,000,000.00 ", -   ,
5151,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Tual,1," 25,000,000.00 "," 8,836,748.00 ",
5152,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
5153,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Ambon,1," 25,000,000.00 "," 11,734,332.00 ",
5154,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Kepulauan Tanimbar,1," 25,000,000.00 "," 10,258,804.00 ",
5155,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Tengah,1," 25,000,000.00 "," 6,463,304.00 ",
5156,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Seram Bagian Barat,1," 75,000,000.00 "," 9,873,235.00 ",
5157,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Ambon,2," 110,000,000.00 "," 31,206,782.00 ",
5158,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Tual,1," 75,000,000.00 "," 37,643,693.00 ",
5159,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Kepulauan Tanimbar,1," 25,000,000.00 "," 11,666,745.00 ",
5160,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Ambon,1," 50,000,000.00 "," 23,518,589.00 ",
5161,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Tual,1," 25,000,000.00 "," 11,666,745.00 ",
5162,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Kepulauan Tanimbar,2," 75,000,000.00 "," 37,096,419.00 ",
5163,2024,Bank Negara Indonesia,MIKRO,PERDAGANGAN BESAR DAN ECERAN,9,Maluku,Kab. Maluku Tengah,1," 25,000,000.00 "," 9,007,905.00 ",
5164,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Buru,1," 300,000,000.00 "," 146,870,139.00 ",
5165,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Maluku Tenggara,1," 225,000,000.00 "," 109,826,578.00 ",
5166,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,1,Maluku,Kota Ambon,1," 500,000,000.00 ", -   ,
5167,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Buru,1," 200,000,000.00 "," 47,644,298.00 ",
5168,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Maluku Tenggara,1," 300,000,000.00 ", -   ,
5169,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Buru,1," 500,000,000.00 "," 296,654,942.00 ",
5170,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Buru,2," 650,000,000.00 "," 248,456,807.00 ",
5171,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Maluku Tenggara,1," 500,000,000.00 ", -   ,
5172,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Buru,1," 500,000,000.00 "," 298,547,790.00 ",
5173,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Maluku Tenggara,1," 150,000,000.00 "," 88,856,602.00 ",
5174,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,8,Maluku,Kota Ambon,1," 500,000,000.00 "," 302,083,308.00 ",
5175,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,12,Maluku,Kab. Maluku Tenggara,1," 500,000,000.00 "," 343,745,000.00 ",
5176,2024,Bank Rakyat Indonesia,KECIL,INDUSTRI PENGOLAHAN,12,Maluku,Kota Ambon,1," 500,000,000.00 "," 346,442,978.00 ",
5177,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",1,Maluku,Kab. Maluku Tengah,1," 300,000,000.00 "," 137,500,000.00 ",
5178,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",2,Maluku,Kab. Maluku Tenggara,1," 350,000,000.00 "," 221,028,781.00 ",
5179,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kab. Kepulauan Aru,1," 250,000,000.00 "," 132,471,328.00 ",
5180,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kab. Maluku Tenggara,1," 500,000,000.00 "," 317,944,692.00 ",
5181,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kota Ambon,1," 200,000,000.00 "," 106,997,637.00 ",
5182,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",4,Maluku,Kab. Buru,1," 200,000,000.00 ", -   ,
5183,2024,Bank Rakyat Indonesia,KECIL,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",6,Maluku,Kab. Maluku Barat Daya,1," 500,000,000.00 "," 324,998,600.00 ",
